timestamp,cpu_usage,memory_usage,heap_mb,heap_growth_bps,proc_cpu_pct,rest_rtt_ms,label
2026-03-07 15:53:24,68.2,55.6,265.4,1088428,44.2,15.5,1
2026-03-07 15:53:27,60.5,62.1,296.8,8274840,44.5,22.7,1
2026-03-07 15:53:32,67.5,73.1,349.3,12756959,45.2,27.9,2
2026-03-07 15:53:35,72.5,79.6,380.0,8310521,46.2,19.8,2
2026-03-07 15:53:39,88.3,0.0,0.0,-96677296,50.0,1500.0,3
2026-03-07 15:53:44,52.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:53:47,50.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:53:50,50.1,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:53:53,54.7,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:53:55,53.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:53:58,49.5,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:55:19,0.0,55.3,198.7,0,55.7,85.8,0
2026-03-07 15:55:23,69.2,35.6,128.1,-18004108,54.7,25.1,0
2026-03-07 15:55:27,58.5,38.1,137.0,2376364,53.4,56.7,0
2026-03-07 15:55:30,64.8,40.5,145.8,2573570,53.1,43.2,0
2026-03-07 15:55:35,36.9,43.4,156.1,2387146,53.8,19.6,0
2026-03-07 15:55:38,61.6,45.6,163.9,2351335,52.6,20.6,0
2026-03-07 15:55:41,60.1,48.1,172.9,2497788,51.4,28.3,0
2026-03-07 15:55:46,56.2,50.5,181.7,2110234,49.8,17.8,0
2026-03-07 15:55:50,59.5,53.5,192.3,2406905,48.5,30.0,0
2026-03-07 15:55:54,61.7,56.0,201.4,2115541,47.3,48.1,0
2026-03-07 15:55:57,27.6,33.4,119.8,-29755281,46.6,22.5,0
2026-03-07 15:56:00,26.5,39.7,142.7,9201034,45.8,18.2,0
2026-03-07 15:56:02,27.2,45.7,164.0,8829118,45.2,15.5,0
2026-03-07 15:56:04,27.9,54.5,195.7,12641170,44.6,12.0,0
2026-03-07 15:56:07,33.3,59.4,213.6,7132488,44.3,13.7,1
2026-03-07 15:56:09,34.5,68.6,246.8,13429788,44.1,19.6,1
2026-03-07 15:56:12,34.4,74.6,268.2,8467275,43.9,15.0,1
2026-03-07 15:56:15,54.8,55.9,260.9,-2909881,45.3,706.2,1
2026-03-07 15:56:18,37.8,62.7,292.7,10039967,45.3,12.9,1
2026-03-07 15:56:20,41.5,65.6,313.5,8294597,45.6,17.4,1
2026-03-07 15:56:23,25.6,72.3,345.3,12231154,45.8,14.0,2
2026-03-07 15:56:25,40.8,76.6,365.9,8250775,46.6,45.0,2
2026-03-07 15:56:28,37.3,83.3,397.7,12662592,47.0,19.4,2
2026-03-07 15:56:31,48.8,0.0,0.0,-137367109,0.0,0.0,3
2026-03-07 15:56:33,24.0,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:35,23.3,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:37,21.2,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:39,24.9,0.0,0.0,0,0.0,0.0,3
2026-03-07 15:56:41,27.0,0.0,0.0,0,0.0,0.0,3
