
(venv) root@vbox:/home/vboxuser/lstm/codes# python collect_data.py
SSH bağlantıları kuruluyor...
  SSH bağlantısı kuruldu: 192.168.56.136
  SSH bağlantısı kuruldu: 192.168.56.137
  SSH bağlantısı kuruldu: 192.168.56.139
==========================================================================================
  Floodlight 3-Controller Metrik Toplama
  Log: real_time_metrics.log | Ctrl+C ile durdur
==========================================================================================
    # |               Zaman | Ctrl |   CPU% |   Mem% |  HeapMB |    HGrow |  pCPU% |     RTT
------------------------------------------------------------------------------------------
  393 | 2026-03-01 22:35:07 |   c2 |    0.0 |   36.4 |   129.2 |    78323 |    2.6 |    13.0
  393 | 2026-03-01 22:35:08 |   c3 |    1.0 |   68.0 |   227.3 |   240687 |    2.6 |     6.4
  394 | 2026-03-01 22:35:10 |   c1 |    2.2 |   62.0 |   159.9 |   785938 |   18.8 |    10.7
  394 | 2026-03-01 22:35:10 |   c2 |    0.0 |   36.7 |   130.2 |   352933 |    2.6 |     5.2
  394 | 2026-03-01 22:35:11 |   c3 |    0.0 |   68.2 |   228.3 |   328584 |    2.6 |     8.7
  395 | 2026-03-01 22:35:12 |   c1 |    1.1 |   62.4 |   160.9 |   349545 |   17.4 |    11.0
  395 | 2026-03-01 22:35:13 |   c2 |    0.0 |   36.8 |   130.7 |   185357 |    2.6 |    22.8
  395 | 2026-03-01 22:35:14 |   c3 |    0.0 |   68.5 |   229.0 |   252689 |    2.6 |     4.2
  396 | 2026-03-01 22:35:15 |   c1 |   14.0 |   40.8 |   105.7 | -20103631 |   18.7 |    17.3
  396 | 2026-03-01 22:35:16 |   c2 |    0.0 |   36.9 |   130.9 |    44991 |    2.6 |    36.3
  396 | 2026-03-01 22:35:17 |   c3 |    2.0 |   68.5 |   229.1 |    63880 |    2.6 |     3.5
  397 | 2026-03-01 22:35:18 |   c1 |   36.0 |   53.5 |   138.7 | 10962059 |   26.4 |     8.8
  397 | 2026-03-01 22:35:19 |   c2 |    0.0 |   37.2 |   132.2 |   403812 |    2.6 |    17.5
  397 | 2026-03-01 22:35:20 |   c3 |    4.0 |   68.8 |   230.3 |   353233 |    2.6 |     5.9
  398 | 2026-03-01 22:35:22 |   c1 |   59.5 |   66.4 |   172.1 |  9696446 |   40.8 |     5.5
  398 | 2026-03-01 22:35:23 |   c2 |    1.9 |   37.6 |   133.6 |   409450 |    2.6 |     9.6
  398 | 2026-03-01 22:35:23 |   c3 |    1.1 |   68.8 |   230.3 |        0 |    2.6 |    11.2
Success for unrequested channel! [??]
  399 | 2026-03-01 22:35:25 |   c1 |  100.0 |   54.0 |   186.8 |  4231684 |   60.4 |    13.6
  399 | 2026-03-01 22:35:31 |   c2 |    0.0 |   37.9 |   134.7 |   123782 |    2.6 |     7.0
  399 | 2026-03-01 22:35:32 |   c3 |    0.7 |   26.5 |    89.9 | -15750492 |    2.5 |     4.4
  400 | 2026-03-01 22:35:34 |   c1 |  100.0 |   73.6 |   270.7 |  9345160 |      - |     9.1
  400 | 2026-03-01 22:35:41 |   c2 |    0.0 |   38.5 |   136.5 |   189090 |    2.5 |     4.3
  400 | 2026-03-01 22:35:42 |   c3 |    0.0 |   27.0 |    91.7 |   179856 |    2.5 |     4.4
Success for unrequested channel! [??]
  401 | 2026-03-01 22:35:43 |   c1 |  100.0 |    0.0 |       - |        - |      - |       -
  401 | 2026-03-01 22:35:52 |   c2 |    0.0 |   39.1 |   138.7 |   195464 |    2.5 |    17.3
  401 | 2026-03-01 22:35:53 |   c3 |    0.0 |   27.8 |    94.1 |   219829 |    2.5 |     4.4
  402 | 2026-03-01 22:35:55 |   c1 |   70.6 |   63.2 |   301.9 |        - |  150.0 |   228.4
  402 | 2026-03-01 22:35:56 |   c2 |    0.9 |   39.3 |   139.4 |   177289 |    2.5 |    16.8
  402 | 2026-03-01 22:35:57 |   c3 |    2.1 |   28.0 |    94.8 |   179632 |    2.5 |     5.9
  403 | 2026-03-01 22:35:58 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  403 | 2026-03-01 22:35:59 |   c2 |    1.1 |   39.5 |   140.3 |   333272 |    2.5 |     4.2
  403 | 2026-03-01 22:36:00 |   c3 |    2.6 |   28.0 |    95.0 |    86054 |    2.5 |     5.0
  404 | 2026-03-01 22:36:02 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  404 | 2026-03-01 22:36:03 |   c2 |    0.0 |   39.7 |   140.9 |   153562 |    2.5 |     7.2
  404 | 2026-03-01 22:36:03 |   c3 |    2.1 |   28.3 |    95.9 |   234014 |    2.5 |     5.4
  405 | 2026-03-01 22:36:05 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  405 | 2026-03-01 22:36:05 |   c2 |    1.1 |   40.0 |   141.8 |   332050 |    2.5 |     3.9
  405 | 2026-03-01 22:36:06 |   c3 |    1.1 |   28.5 |    96.6 |   251522 |    2.5 |     8.8
  406 | 2026-03-01 22:36:08 |   c1 |    3.2 |    0.0 |       - |        - |      - |       -
  406 | 2026-03-01 22:36:08 |   c2 |    1.5 |   40.1 |   142.5 |   232133 |    2.5 |     9.9
  406 | 2026-03-01 22:36:09 |   c3 |    1.1 |   28.7 |    97.3 |   236473 |    2.5 |     8.8
  407 | 2026-03-01 22:36:10 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  407 | 2026-03-01 22:36:11 |   c2 |    1.0 |   40.4 |   143.5 |   350481 |    2.5 |     7.7
  407 | 2026-03-01 22:36:12 |   c3 |    1.1 |   29.0 |    98.2 |   338280 |    2.5 |    11.0
  408 | 2026-03-01 22:36:13 |   c1 |    2.0 |    0.0 |       - |        - |      - |       -
  408 | 2026-03-01 22:36:14 |   c2 |    0.0 |   40.5 |   143.9 |   157693 |    2.5 |     6.9
  408 | 2026-03-01 22:36:15 |   c3 |    0.0 |   29.0 |    98.4 |    52338 |    2.5 |     4.4
  409 | 2026-03-01 22:36:16 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  409 | 2026-03-01 22:36:17 |   c2 |    1.1 |   40.6 |   144.0 |    43895 |    2.5 |    13.6
  409 | 2026-03-01 22:36:17 |   c3 |    2.1 |   29.0 |    98.4 |        0 |    2.5 |     5.3
  410 | 2026-03-01 22:36:19 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  410 | 2026-03-01 22:36:19 |   c2 |    1.1 |   41.1 |   145.8 |   664821 |    2.5 |     5.0
  410 | 2026-03-01 22:36:20 |   c3 |    1.1 |   29.6 |   100.3 |   729245 |    2.5 |     3.8
  411 | 2026-03-01 22:36:21 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  411 | 2026-03-01 22:36:22 |   c2 |    0.0 |   41.2 |   146.2 |   119470 |    2.5 |     4.7
  411 | 2026-03-01 22:36:23 |   c3 |    0.0 |   29.7 |   100.6 |    91400 |    2.5 |     5.1
  412 | 2026-03-01 22:36:24 |   c1 |   82.8 |    0.0 |       - |        - |  199.0 |   349.4
  412 | 2026-03-01 22:36:25 |   c2 |    0.0 |   41.2 |   146.3 |    39531 |    2.5 |     4.9
  412 | 2026-03-01 22:36:26 |   c3 |    0.0 |   29.8 |   100.9 |   109978 |    2.5 |     4.9
  413 | 2026-03-01 22:36:27 |   c1 |    1.1 |   47.8 |   121.6 | 38769991 |  105.0 |    17.1
  413 | 2026-03-01 22:36:28 |   c2 |    1.0 |   41.3 |   146.5 |    81601 |    2.5 |     4.8
  413 | 2026-03-01 22:36:29 |   c3 |    0.0 |   29.8 |   101.2 |    88435 |    2.5 |     7.7
  414 | 2026-03-01 22:36:30 |   c1 |    1.1 |   48.3 |   122.8 |   437068 |   70.0 |    13.3
  414 | 2026-03-01 22:36:31 |   c2 |    1.1 |   41.8 |   148.3 |   635980 |    2.5 |     4.6
  414 | 2026-03-01 22:36:31 |   c3 |    1.0 |   30.2 |   102.3 |   424010 |    2.5 |     5.7
  415 | 2026-03-01 22:36:33 |   c1 |    1.1 |   48.5 |   123.3 |   179549 |   53.2 |    15.0
  415 | 2026-03-01 22:36:33 |   c2 |    3.1 |   42.0 |   148.9 |   244030 |    2.5 |    12.5
  415 | 2026-03-01 22:36:34 |   c3 |    3.3 |   30.2 |   102.4 |    41901 |    2.5 |    12.3
  416 | 2026-03-01 22:36:35 |   c1 |    1.0 |   50.3 |   127.8 |  1680987 |   43.6 |    16.4
  416 | 2026-03-01 22:36:36 |   c2 |    1.1 |   42.0 |   149.1 |    84768 |    2.5 |     6.6
  416 | 2026-03-01 22:36:37 |   c3 |    1.0 |   30.4 |   103.2 |   299679 |    2.5 |     4.9
  417 | 2026-03-01 22:36:38 |   c1 |    1.0 |   50.4 |   128.1 |   105775 |   36.4 |    16.8
  417 | 2026-03-01 22:36:39 |   c2 |    1.0 |   42.3 |   150.1 |   329658 |    2.5 |     4.6
  417 | 2026-03-01 22:36:40 |   c3 |    1.1 |   30.5 |   103.6 |   117736 |    2.5 |     5.7
  418 | 2026-03-01 22:36:41 |   c1 |    1.0 |   50.4 |   128.1 |        0 |   31.3 |    13.4
  418 | 2026-03-01 22:36:42 |   c2 |    2.1 |   42.5 |   150.9 |   298081 |    2.5 |     5.0
  418 | 2026-03-01 22:36:42 |   c3 |    1.0 |   30.9 |   104.7 |   408385 |    2.5 |    14.6
  419 | 2026-03-01 22:36:44 |   c1 |    1.0 |   51.2 |   130.1 |   693328 |   27.8 |    27.3
  419 | 2026-03-01 22:36:45 |   c2 |    2.2 |   42.6 |   151.1 |    41454 |    2.5 |     4.7
  419 | 2026-03-01 22:36:45 |   c3 |    0.0 |   30.9 |   104.9 |    49840 |    2.5 |     4.2
  420 | 2026-03-01 22:36:47 |   c1 |    0.0 |   51.6 |   131.1 |   332874 |   24.7 |    16.6
  420 | 2026-03-01 22:36:48 |   c2 |    1.0 |   42.6 |   151.3 |    87148 |    2.5 |     4.9
  420 | 2026-03-01 22:36:48 |   c3 |    0.8 |   31.0 |   105.1 |    73356 |    2.5 |     4.1
  421 | 2026-03-01 22:36:50 |   c1 |    0.9 |   51.9 |   131.9 |   261866 |   22.3 |    10.9
  421 | 2026-03-01 22:36:51 |   c2 |    2.1 |   43.2 |   153.3 |   663948 |    2.5 |     8.3
  421 | 2026-03-01 22:36:51 |   c3 |    1.1 |   31.4 |   106.6 |   492699 |    2.5 |     4.1
  422 | 2026-03-01 22:36:53 |   c1 |    1.1 |   52.0 |   132.2 |   130676 |   20.5 |    10.1
  422 | 2026-03-01 22:36:53 |   c2 |    1.1 |   43.2 |   153.4 |    44813 |    2.5 |     5.7
  422 | 2026-03-01 22:36:54 |   c3 |    1.1 |   31.6 |   107.3 |   250807 |    2.5 |     4.1
  423 | 2026-03-01 22:36:55 |   c1 |    1.1 |   52.7 |   134.1 |   675082 |   19.2 |    11.2
  423 | 2026-03-01 22:36:56 |   c2 |    0.0 |   43.3 |   153.7 |    94402 |    2.5 |     9.7
  423 | 2026-03-01 22:36:57 |   c3 |    2.2 |   31.8 |   107.8 |   192156 |    2.5 |     4.6
  424 | 2026-03-01 22:36:58 |   c1 |    1.1 |   53.1 |   134.9 |   315186 |   17.9 |    16.5
  424 | 2026-03-01 22:36:59 |   c2 |    0.0 |   43.6 |   154.7 |   364064 |    2.5 |     5.9
  424 | 2026-03-01 22:37:00 |   c3 |    2.1 |   31.9 |   108.1 |   122711 |    2.5 |     4.4
  425 | 2026-03-01 22:37:01 |   c1 |    0.0 |   53.1 |   134.9 |        0 |   16.6 |    17.4
  425 | 2026-03-01 22:37:02 |   c2 |    1.0 |   43.8 |   155.4 |   213842 |    2.5 |     8.5
  425 | 2026-03-01 22:37:03 |   c3 |    2.0 |   32.1 |   108.9 |   262277 |    2.4 |     4.5
  426 | 2026-03-01 22:37:04 |   c1 |    1.0 |   53.7 |   136.5 |   551626 |   15.7 |    14.2
  426 | 2026-03-01 22:37:05 |   c2 |    1.1 |   43.9 |   155.8 |   157432 |    2.5 |    13.6
  426 | 2026-03-01 22:37:05 |   c3 |    0.0 |   32.3 |   109.7 |   275074 |    2.4 |     3.9
  427 | 2026-03-01 22:37:07 |   c1 |    0.0 |   53.7 |   136.7 |    41507 |   14.7 |    15.6
  427 | 2026-03-01 22:37:08 |   c2 |    1.1 |   44.1 |   156.4 |   205675 |    2.4 |     7.1
  427 | 2026-03-01 22:37:08 |   c3 |    0.0 |   32.3 |   109.7 |        0 |    2.4 |    15.0
  428 | 2026-03-01 22:37:10 |   c1 |    2.2 |   54.2 |   137.7 |   389789 |   14.0 |    11.7
  428 | 2026-03-01 22:37:10 |   c2 |    0.0 |   44.4 |   157.7 |   450967 |    2.4 |     6.3
  428 | 2026-03-01 22:37:11 |   c3 |    2.1 |   32.6 |   110.6 |   320348 |    2.4 |     4.6
  429 | 2026-03-01 22:37:12 |   c1 |    0.0 |   54.3 |   138.2 |   164802 |   13.3 |     7.1
  429 | 2026-03-01 22:37:13 |   c2 |    0.0 |   44.6 |   158.2 |   194448 |    2.4 |     4.6
  429 | 2026-03-01 22:37:14 |   c3 |    0.0 |   32.8 |   111.1 |   185516 |    2.4 |    25.1
  430 | 2026-03-01 22:37:15 |   c1 |    1.0 |   55.0 |   139.9 |   613441 |   12.7 |    17.7
  430 | 2026-03-01 22:37:16 |   c2 |    0.0 |   44.7 |   158.6 |   151996 |    2.4 |     5.3
  430 | 2026-03-01 22:37:17 |   c3 |    0.0 |   32.9 |   111.6 |   165297 |    2.4 |     7.4
  431 | 2026-03-01 22:37:18 |   c1 |    1.0 |   55.1 |   140.1 |    88484 |   12.2 |    13.0
  431 | 2026-03-01 22:37:19 |   c2 |    0.0 |   45.0 |   159.6 |   367269 |    2.4 |    12.9
  431 | 2026-03-01 22:37:19 |   c3 |    1.1 |   33.1 |   112.1 |   204316 |    2.4 |     7.4
  432 | 2026-03-01 22:37:21 |   c1 |    0.0 |   55.6 |   141.5 |   485710 |   11.7 |     9.1
  432 | 2026-03-01 22:37:21 |   c2 |    0.0 |   45.1 |   160.1 |   176325 |    2.4 |     7.4
  432 | 2026-03-01 22:37:22 |   c3 |    0.0 |   33.3 |   113.0 |   338180 |    2.4 |     3.8
  433 | 2026-03-01 22:37:24 |   c1 |    1.1 |   56.7 |   144.2 |   913007 |   11.2 |    10.7
  433 | 2026-03-01 22:37:24 |   c2 |    0.0 |   45.3 |   160.9 |   258970 |    2.4 |     4.1
  433 | 2026-03-01 22:37:25 |   c3 |    0.0 |   33.5 |   113.6 |   198359 |    2.4 |     5.0
  434 | 2026-03-01 22:37:26 |   c1 |    2.0 |   56.7 |   144.2 |        0 |   10.8 |     9.7
  434 | 2026-03-01 22:37:27 |   c2 |    0.0 |   45.4 |   161.0 |    44820 |    2.4 |     7.2
  434 | 2026-03-01 22:37:28 |   c3 |    1.1 |   33.5 |   113.7 |    25852 |    2.4 |     9.9
  435 | 2026-03-01 22:37:29 |   c1 |    0.0 |   56.7 |   144.2 |        0 |   10.4 |     6.6
  435 | 2026-03-01 22:37:30 |   c2 |    0.0 |   45.6 |   162.0 |   340037 |    2.4 |     8.0
  435 | 2026-03-01 22:37:31 |   c3 |    2.1 |   33.7 |   114.5 |   284234 |    2.4 |     5.3
  436 | 2026-03-01 22:37:32 |   c1 |    1.1 |   57.1 |   145.1 |   347772 |   10.1 |    13.9
  436 | 2026-03-01 22:37:33 |   c2 |    1.1 |   45.8 |   162.5 |   183847 |    2.4 |    16.3
  436 | 2026-03-01 22:37:33 |   c3 |    0.0 |   33.8 |   114.6 |    52729 |    2.4 |     7.4
  437 | 2026-03-01 22:37:35 |   c1 |    1.1 |   57.7 |   146.8 |   624244 |    9.8 |    10.1
  437 | 2026-03-01 22:37:35 |   c2 |    1.1 |   46.1 |   163.6 |   439553 |    2.4 |     4.7
  437 | 2026-03-01 22:37:36 |   c3 |    2.2 |   34.1 |   115.8 |   424535 |    2.4 |     5.2
  438 | 2026-03-01 22:37:37 |   c1 |    3.1 |   57.8 |   146.9 |    46119 |    9.5 |    12.2
  438 | 2026-03-01 22:37:38 |   c2 |    1.1 |   46.1 |   163.8 |    44882 |    2.4 |     5.7
  438 | 2026-03-01 22:37:39 |   c3 |    0.0 |   34.3 |   116.2 |   166747 |    2.4 |     5.4
  439 | 2026-03-01 22:37:40 |   c1 |    0.0 |   57.9 |   147.3 |   141803 |    9.2 |    10.7
  439 | 2026-03-01 22:37:41 |   c2 |    1.1 |   46.4 |   164.7 |   345720 |    2.4 |    16.8
  439 | 2026-03-01 22:37:42 |   c3 |    1.1 |   34.5 |   117.0 |   293096 |    2.4 |     6.2
  440 | 2026-03-01 22:37:43 |   c1 |    0.0 |   58.3 |   148.3 |   353313 |    9.0 |    20.3
  440 | 2026-03-01 22:37:44 |   c2 |    0.0 |   46.4 |   164.8 |    44164 |    2.4 |     7.0
  440 | 2026-03-01 22:37:44 |   c3 |    2.0 |   34.5 |   117.1 |    41259 |    2.4 |     4.5
  441 | 2026-03-01 22:37:46 |   c1 |    2.2 |   59.2 |   150.5 |   809704 |    8.8 |     7.6
  441 | 2026-03-01 22:37:46 |   c2 |    0.0 |   46.6 |   165.4 |   196378 |    2.4 |     7.0
  441 | 2026-03-01 22:37:47 |   c3 |    1.1 |   34.7 |   117.7 |   216919 |    2.4 |     4.3
  442 | 2026-03-01 22:37:48 |   c1 |    0.0 |   59.4 |   151.0 |   167348 |    8.5 |    24.4
  442 | 2026-03-01 22:37:49 |   c2 |    1.1 |   46.9 |   166.3 |   342258 |    2.4 |     4.0
  442 | 2026-03-01 22:37:50 |   c3 |    1.1 |   34.9 |   118.3 |   215465 |    2.4 |     5.0
  443 | 2026-03-01 22:37:51 |   c1 |    1.1 |   59.4 |   151.0 |        0 |    8.3 |    10.0
  443 | 2026-03-01 22:37:52 |   c2 |    0.0 |   47.2 |   167.4 |   390172 |    2.4 |     4.7
  443 | 2026-03-01 22:37:53 |   c3 |    2.2 |   35.2 |   119.3 |   372859 |    2.4 |     4.5
  444 | 2026-03-01 22:37:54 |   c1 |    1.1 |   60.4 |   153.6 |   966830 |    8.2 |    15.5
  444 | 2026-03-01 22:37:54 |   c2 |    1.1 |   47.2 |   167.5 |    44583 |    2.4 |    14.8
  444 | 2026-03-01 22:37:55 |   c3 |    0.0 |   35.3 |   119.7 |   126128 |    2.4 |     6.9
  445 | 2026-03-01 22:37:56 |   c1 |    1.1 |   60.4 |   153.6 |        0 |    8.0 |    18.1
  445 | 2026-03-01 22:37:57 |   c2 |    1.1 |   47.4 |   168.2 |   237615 |    2.4 |     9.2
  445 | 2026-03-01 22:37:58 |   c3 |    2.2 |   35.4 |   120.1 |   165836 |    2.4 |     4.1
  446 | 2026-03-01 22:37:59 |   c1 |    3.0 |   60.4 |   153.6 |        0 |    7.8 |     8.8
  446 | 2026-03-01 22:38:00 |   c2 |    4.2 |   47.8 |   169.5 |   497235 |    2.4 |     8.3
  446 | 2026-03-01 22:38:01 |   c3 |    0.0 |   35.7 |   121.1 |   371693 |    2.4 |     4.0
  447 | 2026-03-01 22:38:02 |   c1 |   18.7 |   68.8 |   174.9 |  7563203 |    8.8 |     8.2
  447 | 2026-03-01 22:38:03 |   c2 |    1.1 |   47.8 |   169.5 |        0 |    2.4 |     5.5
  447 | 2026-03-01 22:38:03 |   c3 |    0.0 |   35.9 |   121.7 |   183716 |    2.4 |     4.3
  448 | 2026-03-01 22:38:05 |   c1 |   36.5 |   55.1 |   140.8 | -12395662 |   11.7 |    13.6
  448 | 2026-03-01 22:38:06 |   c2 |    2.1 |   47.9 |   170.0 |   163964 |    2.4 |     6.2
  448 | 2026-03-01 22:38:06 |   c3 |    1.1 |   36.0 |   122.1 |   151024 |    2.4 |     9.1
  449 | 2026-03-01 22:38:08 |   c1 |   58.3 |   67.7 |   172.8 | 10814214 |   17.3 |     4.2
  449 | 2026-03-01 22:38:09 |   c2 |    0.0 |   48.3 |   171.5 |   453972 |    2.4 |     5.4
  449 | 2026-03-01 22:38:10 |   c3 |    1.1 |   36.2 |   122.7 |   182109 |    2.4 |    18.7
  450 | 2026-03-01 22:38:11 |   c1 |  100.0 |   54.6 |   207.4 | 10861448 |      - |   266.5
  450 | 2026-03-01 22:38:19 |   c2 |    1.1 |   48.9 |   173.4 |   194311 |    2.4 |     3.7
  450 | 2026-03-01 22:38:20 |   c3 |    0.0 |   36.6 |   124.1 |   136618 |    2.4 |    15.3
  451 | 2026-03-01 22:38:21 |   c1 |  100.0 |   56.7 |   270.6 |  6405689 |   56.5 |   129.1
  451 | 2026-03-01 22:38:31 |   c2 |    0.0 |   49.5 |   175.7 |   185323 |    2.4 |     6.8
  451 | 2026-03-01 22:38:32 |   c3 |    0.0 |   37.4 |   126.9 |   233919 |    2.4 |     4.5
  452 | 2026-03-01 22:38:33 |   c1 |    6.5 |   85.5 |   406.2 | 10971531 |      - |   327.1
  452 | 2026-03-01 22:38:34 |   c2 |    2.1 |   49.6 |   176.1 |   132306 |    2.4 |     4.4
  452 | 2026-03-01 22:38:35 |   c3 |    3.3 |   37.5 |   127.0 |    34310 |    2.4 |     4.8
  453 | 2026-03-01 22:38:36 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  453 | 2026-03-01 22:38:37 |   c2 |    1.1 |   49.8 |   176.7 |   235520 |    2.4 |     5.2
  453 | 2026-03-01 22:38:38 |   c3 |    0.0 |   37.6 |   127.5 |   166815 |    2.4 |     4.2
  454 | 2026-03-01 22:38:39 |   c1 |    3.2 |    0.0 |       - |        - |      - |       -
  454 | 2026-03-01 22:38:40 |   c2 |    1.1 |   50.1 |   177.7 |   349137 |    2.4 |    18.2
  454 | 2026-03-01 22:38:41 |   c3 |    0.0 |   37.8 |   128.2 |   243126 |    2.3 |     4.9
  455 | 2026-03-01 22:38:42 |   c1 |    3.0 |    0.0 |       - |        - |      - |       -
  455 | 2026-03-01 22:38:43 |   c2 |    1.1 |   50.2 |   178.3 |   240655 |    2.4 |     4.4
  455 | 2026-03-01 22:38:43 |   c3 |    1.0 |   38.0 |   129.1 |   323903 |    2.3 |     4.1
  456 | 2026-03-01 22:38:45 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  456 | 2026-03-01 22:38:45 |   c2 |    0.0 |   50.4 |   178.8 |   145535 |    2.4 |     4.8
  456 | 2026-03-01 22:38:46 |   c3 |    3.1 |   38.1 |   129.2 |    51659 |    2.3 |     3.8
  457 | 2026-03-01 22:38:47 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  457 | 2026-03-01 22:38:48 |   c2 |    2.1 |   50.4 |   178.8 |        0 |    2.3 |     4.4
  457 | 2026-03-01 22:38:49 |   c3 |    2.2 |   38.2 |   129.6 |   148043 |    2.3 |     5.2
  458 | 2026-03-01 22:38:50 |   c1 |    1.0 |    0.0 |       - |        - |      - |       -
  458 | 2026-03-01 22:38:51 |   c2 |    0.8 |   50.8 |   180.2 |   510911 |    2.3 |     5.7
  458 | 2026-03-01 22:38:52 |   c3 |    0.0 |   38.6 |   130.9 |   438022 |    2.3 |     3.9
  459 | 2026-03-01 22:38:53 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  459 | 2026-03-01 22:38:54 |   c2 |    1.9 |   51.1 |   181.2 |   340112 |    2.3 |     6.1
  459 | 2026-03-01 22:38:55 |   c3 |    0.0 |   38.7 |   131.3 |   139781 |    2.3 |     5.2
  460 | 2026-03-01 22:38:56 |   c1 |    1.1 |    0.0 |       - |        - |      - |       -
  460 | 2026-03-01 22:38:57 |   c2 |    0.0 |   51.1 |   181.5 |    92654 |    2.3 |     4.8
  460 | 2026-03-01 22:38:57 |   c3 |    2.1 |   38.8 |   131.6 |   113209 |    2.3 |     6.4
  461 | 2026-03-01 22:38:59 |   c1 |    0.0 |    0.0 |       - |        - |      - |       -
  461 | 2026-03-01 22:38:59 |   c2 |    2.1 |   51.4 |   182.5 |   368127 |    2.3 |     4.9
  461 | 2026-03-01 22:39:00 |   c3 |    0.0 |   39.0 |   132.4 |   282563 |    2.3 |    10.6
  462 | 2026-03-01 22:39:01 |   c1 |   60.3 |    0.0 |       - |        - |  163.0 |       -
  462 | 2026-03-01 22:39:03 |   c2 |    1.0 |   51.6 |   183.1 |   176701 |    2.3 |     5.5
  462 | 2026-03-01 22:39:03 |   c3 |    1.1 |   39.2 |   132.9 |   143557 |    2.3 |    12.5
  463 | 2026-03-01 22:39:05 |   c1 |    2.3 |   38.0 |   107.0 |        - |  131.0 |    80.6
  463 | 2026-03-01 22:39:06 |   c2 |    0.9 |   51.6 |   183.2 |    40298 |    2.3 |     4.0
  463 | 2026-03-01 22:39:06 |   c3 |    0.0 |   39.4 |   133.7 |   259911 |    2.3 |    10.2
  464 | 2026-03-01 22:39:08 |   c1 |    1.0 |   39.1 |   110.2 |  1046850 |   79.5 |    20.6
  464 | 2026-03-01 22:39:08 |   c2 |    0.0 |   52.0 |   184.5 |   441545 |    2.3 |     6.5
  464 | 2026-03-01 22:39:09 |   c3 |    0.0 |   39.4 |   133.8 |    48915 |    2.3 |     4.1
  465 | 2026-03-01 22:39:11 |   c1 |    0.9 |   39.6 |   111.6 |   454929 |   57.1 |    10.8
  465 | 2026-03-01 22:39:11 |   c2 |    0.9 |   52.1 |   184.9 |   139901 |    2.3 |     7.9
  465 | 2026-03-01 22:39:12 |   c3 |    0.0 |   39.7 |   134.7 |   301603 |    2.3 |     3.8
  466 | 2026-03-01 22:39:14 |   c1 |    0.8 |   41.5 |   117.0 |  1916026 |   45.5 |     8.6
  466 | 2026-03-01 22:39:14 |   c2 |    2.1 |   52.4 |   186.0 |   373908 |    2.3 |     4.4
  466 | 2026-03-01 22:39:15 |   c3 |    0.0 |   40.0 |   135.6 |   302822 |    2.3 |     8.3
  467 | 2026-03-01 22:39:16 |   c1 |    1.0 |   41.8 |   117.6 |   213036 |   38.1 |    14.3
  467 | 2026-03-01 22:39:17 |   c2 |    2.1 |   52.4 |   186.0 |        0 |    2.3 |     4.0
  467 | 2026-03-01 22:39:18 |   c3 |    2.2 |   40.0 |   135.7 |    53043 |    2.3 |     4.1
  468 | 2026-03-01 22:39:19 |   c1 |    0.9 |   41.8 |   117.8 |    72022 |   33.1 |    13.0
  468 | 2026-03-01 22:39:20 |   c2 |    0.0 |   52.7 |   187.0 |   351658 |    2.3 |     5.2
  468 | 2026-03-01 22:39:21 |   c3 |    1.0 |   40.4 |   137.0 |   463136 |    2.3 |    11.7
  469 | 2026-03-01 22:39:22 |   c1 |    1.0 |   42.5 |   119.6 |   591485 |   28.8 |    16.5
  469 | 2026-03-01 22:39:23 |   c2 |    1.0 |   53.0 |   188.2 |   387768 |    2.3 |     5.9
  469 | 2026-03-01 22:39:24 |   c3 |    1.1 |   40.6 |   137.6 |   196158 |    2.3 |    28.7
  470 | 2026-03-01 22:39:25 |   c1 |   16.3 |   46.6 |   131.3 |  4176704 |   28.1 |     6.0
  470 | 2026-03-01 22:39:26 |   c2 |    1.1 |   53.1 |   188.6 |   146036 |    2.3 |     6.3
  470 | 2026-03-01 22:39:27 |   c3 |    1.1 |   40.7 |   138.1 |   160452 |    2.3 |     6.9
  471 | 2026-03-01 22:39:28 |   c1 |   11.7 |   57.8 |   162.8 | 11314540 |   35.1 |     7.0
  471 | 2026-03-01 22:39:29 |   c2 |    1.1 |   53.4 |   189.6 |   376231 |    2.3 |     3.8
  471 | 2026-03-01 22:39:29 |   c3 |    0.0 |   40.7 |   138.2 |    49693 |    2.3 |    12.2
  472 | 2026-03-01 22:39:31 |   c1 |   43.1 |   42.0 |   158.9 | -1358056 |   48.3 |     9.6
  472 | 2026-03-01 22:39:32 |   c2 |    0.0 |   53.5 |   189.8 |    44245 |    2.3 |    11.3
  472 | 2026-03-01 22:39:32 |   c3 |    0.0 |   41.0 |   139.0 |   278615 |    2.3 |     5.6
  473 | 2026-03-01 22:39:34 |   c1 |  100.0 |   51.0 |   193.2 | 11746310 |   85.5 |     8.6
